transaction_id,timestamp,customer_id,product_id,quantity,discount_applied,gross_revenue,campaign_id,refund_flag
1534,2023-08-30 11:16:43,81077,577.0,1,0.0,113.4,18,0
1535,2023-03-05 08:36:06,72066,,1,0.0,,14,0
1536,2023-05-26 13:10:49,29020,243.0,2,0.0,-80.48,45,1
1537,2023-06-12 05:54:43,23832,1236.0,1,0.0,92.83,7,0
1538,2021-08-07 06:57:31,79383,1830.0,1,0.0,-49.25,50,1
1539,2022-12-08 16:53:20,93733,1243.0,1,0.0,48.26,36,0
1540,2021-04-25 17:03:49,4867,,2,0.0,,33,0
1541,2022-08-06 04:34:12,89280,1088.0,1,0.0,60.06,27,0
1542,2023-11-22 11:59:02,72437,923.0,1,0.0,58.4,8,0
1543,2022-04-03 23:41:56,98172,,3,0.0,,40,0
1544,2021-10-28 14:20:53,26377,829.0,1,0.0,114.87,3,0
1545,2021-03-05 06:13:37,9760,1736.0,1,0.05,107.37,0,0
1546,2021-12-12 08:16:18,76693,524.0,1,0.1,47.88,31,0
1547,2022-12-27 20:04:18,30280,1728.0,1,0.0,45.83,0,0
1548,2021-01-17 07:15:27,79234,861.0,3,0.1,119.72,45,0
1549,2022-03-29 20:50:41,86044,367.0,3,0.05,329.63,0,0
1550,2023-07-14 18:51:34,39595,1876.0,1,0.05,72.39,13,0
1551,2022-01-09 06:39:09,2757,1370.0,1,0.1,-181.12,0,1
1552,2023-02-16 13:01:10,38640,72.0,4,0.05,156.71,18,0
1553,2022-10-28 13:35:49,82195,666.0,1,0.0,139.74,0,0
1554,2022-08-13 12:01:54,66318,496.0,1,0.05,441.35,39,0
1555,2021-04-06 11:35:00,48787,65.0,1,0.2,-70.09,0,1
1556,2021-06-04 12:35:01,67066,682.0,3,0.0,65.58,20,0
1557,2022-01-29 08:33:10,55917,70.0,1,0.15,108.6,8,0
1558,2022-11-30 01:07:43,58531,1578.0,1,0.05,34.4,4,0
1559,2023-11-03 02:46:14,30332,1515.0,1,0.0,60.57,42,0
1560,2022-09-21 16:31:44,42720,27.0,1,0.0,52.75,33,0
1561,2023-08-21 14:57:38,26063,1160.0,1,0.0,91.14,33,0
1562,2022-02-19 14:06:01,98226,,4,0.15,,46,0
1563,2021-12-16 08:36:41,68296,497.0,1,0.0,67.0,0,0
1564,2023-06-11 18:26:18,98172,171.0,1,0.15,185.23,0,0
1565,2021-08-29 13:59:38,14894,1041.0,1,0.05,168.8,9,0
1566,2021-04-26 18:30:10,81854,507.0,1,0.0,12.68,8,0
1567,2022-04-24 00:40:56,50980,565.0,1,0.0,95.03,0,0
1568,2021-01-09 03:39:27,3080,4.0,1,0.2,60.36,0,0
1569,2022-08-30 19:14:34,46408,1343.0,1,0.05,149.81,45,0
1570,2021-01-06 09:39:00,78975,1860.0,1,0.0,175.11,0,0
1571,2022-01-16 19:56:13,77145,591.0,1,0.1,147.68,0,0
1572,2021-11-27 19:58:03,75323,1285.0,1,0.1,112.72,12,0
1573,2021-06-02 07:19:40,93044,,1,0.2,,42,0
1574,2023-11-19 14:18:31,85830,1842.0,1,0.0,11.17,22,0
1575,2022-07-13 22:45:24,96472,,3,0.0,,0,0
1576,2022-07-23 10:32:20,33762,379.0,1,0.0,33.33,39,0
1577,2023-05-18 20:30:52,78309,384.0,1,0.1,16.32,3,0
1578,2023-07-30 04:34:20,364,1324.0,1,0.05,153.22,14,0
1579,2021-07-16 08:41:02,95216,1011.0,3,0.0,207.9,0,0
1580,2023-03-30 23:30:41,9415,184.0,3,0.0,493.5,45,0
1581,2023-07-01 09:12:16,47970,581.0,1,0.2,184.06,0,0
1582,2021-07-06 06:19:54,51965,1120.0,1,0.1,77.77,18,0
1583,2022-06-18 18:58:28,62440,1878.0,3,0.0,48.57,38,0
1584,2022-11-20 19:41:44,35972,362.0,1,0.0,137.36,0,0
1585,2021-02-05 12:40:37,73536,1624.0,1,0.0,51.0,50,0
1586,2021-10-03 07:03:34,62870,701.0,1,0.0,12.84,43,0
1587,2022-01-31 22:33:01,4599,1930.0,1,0.15,102.31,50,0
1588,2021-03-28 05:53:20,60950,1883.0,2,0.0,-49.66,6,1
1589,2022-02-27 05:58:06,74912,777.0,1,0.0,73.46,23,0
1590,2023-12-01 04:15:29,28097,1401.0,1,0.1,21.05,3,0
1591,2022-11-29 06:39:17,32032,1301.0,2,0.05,53.47,16,0
1592,2022-10-19 11:34:39,17256,1154.0,3,0.0,105.15,47,0
1593,2023-06-18 04:27:59,19461,,1,0.05,,38,0
1594,2021-07-23 20:52:47,38063,1315.0,1,0.15,6.28,47,0
1595,2023-03-09 04:05:01,45072,444.0,1,0.0,81.15,0,0
1596,2022-09-20 03:02:08,86577,345.0,1,0.0,60.51,8,0
1597,2023-12-09 20:31:06,970,48.0,1,0.0,25.13,17,0
1598,2021-10-22 13:42:28,62301,503.0,1,0.0,121.38,49,0
1599,2021-11-08 06:14:01,83242,1076.0,1,0.0,37.29,8,0
1600,2021-09-07 21:19:56,34920,546.0,1,0.15,12.23,44,0
1601,2023-10-14 16:54:15,29769,1025.0,1,0.0,97.87,44,0
1602,2021-11-23 15:28:33,93257,1156.0,1,0.15,132.97,45,0
1603,2023-01-03 12:27:36,21510,1842.0,2,0.05,21.22,0,0
1604,2021-11-05 00:25:25,22510,967.0,1,0.0,25.75,15,0
1605,2022-06-18 08:23:39,63372,1670.0,1,0.0,86.9,40,0
1606,2023-12-19 06:03:47,80544,1888.0,2,0.0,187.7,0,0
1607,2021-09-02 15:25:45,79191,1564.0,1,0.2,-138.33,49,1
1608,2023-12-23 20:36:30,11811,323.0,1,0.2,64.4,41,0
1609,2022-02-10 15:05:09,98697,1696.0,1,0.1,10.64,2,0
1610,2023-09-25 17:05:20,51865,906.0,1,0.0,66.31,6,0
1611,2022-12-26 16:05:17,36546,624.0,1,0.1,22.83,40,0
1612,2021-09-10 05:45:35,13081,73.0,3,0.0,165.66,23,0
1613,2021-02-02 01:38:39,70404,990.0,1,0.1,48.83,19,0
1614,2022-10-18 15:42:35,99688,1233.0,4,0.05,221.12,40,0
1615,2022-07-20 22:55:32,63033,1658.0,2,0.0,394.22,20,0
1616,2021-12-05 20:34:27,41984,496.0,2,0.0,929.16,22,0
1617,2021-03-11 13:18:01,4883,185.0,3,0.1,236.95,36,0
1618,2021-08-18 03:06:26,19068,654.0,1,0.05,28.79,0,0
1619,2022-02-25 06:08:29,16348,1700.0,1,0.0,76.35,17,0
1620,2022-08-09 17:01:31,63188,1636.0,1,0.0,28.55,17,0
1621,2021-03-16 17:15:50,77667,523.0,3,0.0,-116.7,0,1
1622,2021-10-16 00:01:06,48812,888.0,2,0.0,36.08,25,0
1623,2021-03-26 07:49:08,27721,544.0,1,0.0,78.58,7,0
1624,2023-08-25 16:58:17,40464,1863.0,2,0.05,194.05,0,0
1625,2023-09-08 13:13:03,45965,1210.0,1,0.05,36.72,3,0
1626,2022-12-03 00:08:00,83005,997.0,2,0.0,154.92,27,0
1627,2022-12-24 19:18:20,73381,1966.0,1,0.0,272.44,0,0
1628,2023-12-14 00:10:53,98644,,1,0.0,,34,0
1629,2021-08-20 03:30:38,90624,718.0,2,0.0,23.9,12,0
1630,2021-10-09 06:00:49,747,1527.0,1,0.15,65.49,0,0
1631,2021-06-08 09:18:31,51992,1203.0,1,0.2,44.02,0,0
1632,2021-03-02 18:49:29,99462,501.0,1,0.0,21.29,49,0
1633,2023-05-15 03:02:14,97686,,1,0.05,,0,0
1634,2022-03-07 10:01:08,97025,446.0,1,0.05,70.41,47,0
1635,2022-06-08 12:46:51,24868,292.0,2,0.0,276.1,45,0
1636,2022-06-07 21:36:11,65686,549.0,2,0.05,49.63,4,0
1637,2021-08-11 08:22:11,58873,390.0,1,0.05,152.68,0,0
1638,2021-01-16 12:02:20,26554,1484.0,1,0.2,70.44,38,0
1639,2021-08-11 08:27:31,6277,753.0,1,0.1,73.08,41,0
1640,2022-06-21 23:43:18,15934,1470.0,1,0.0,35.32,29,0
1641,2022-07-22 14:40:14,53926,1568.0,1,0.15,28.24,44,0
1642,2022-11-29 16:40:53,88239,1548.0,1,0.05,41.46,18,0
1643,2021-03-18 11:58:37,84880,1386.0,1,0.0,205.02,5,0
1644,2021-08-12 00:41:33,68228,894.0,1,0.1,75.93,8,0
1645,2023-10-13 08:40:38,44399,672.0,1,0.15,18.34,0,0
1646,2022-08-16 02:42:37,53538,1367.0,1,0.05,53.79,33,0
1647,2021-05-04 17:12:33,52759,1934.0,2,0.0,177.86,45,0
1648,2021-12-17 21:51:54,67335,1354.0,3,0.0,131.55,8,0
1649,2023-09-12 05:18:15,27996,363.0,1,0.0,90.88,0,0
1650,2021-10-19 14:14:20,63032,281.0,1,0.0,18.07,9,0
1651,2023-11-02 11:54:18,62411,1846.0,2,0.15,197.61,14,0
1652,2022-04-09 11:54:35,60458,830.0,1,0.0,242.9,23,0
1653,2022-01-26 14:12:14,42568,118.0,1,0.2,13.15,40,0
1654,2022-09-23 05:14:53,55134,1087.0,1,0.05,20.25,9,0
1655,2023-06-20 22:58:12,39948,1555.0,1,0.05,61.86,33,0
1656,2023-11-14 00:53:08,81515,,1,0.15,,45,0
1657,2021-09-04 11:03:26,37215,341.0,1,0.0,111.82,13,0
1658,2022-03-20 02:54:42,71233,1722.0,1,0.2,64.3,15,0
1659,2023-11-23 19:00:08,24826,1139.0,4,0.1,85.86,0,0
1660,2022-03-17 13:58:19,52781,1482.0,1,0.15,58.34,26,0
1661,2022-01-30 07:13:25,77381,1356.0,1,0.05,69.0,0,0
1662,2021-06-16 12:51:59,791,1756.0,1,0.0,78.13,17,0
1663,2022-03-16 18:39:14,60607,197.0,1,0.0,62.85,30,0
1664,2021-09-29 21:16:35,2960,1486.0,1,0.0,94.9,43,0
1665,2022-08-10 07:03:50,16096,,1,0.05,,23,0
1666,2022-12-08 10:05:18,5901,1837.0,1,0.1,9.44,0,0
1667,2023-09-26 18:40:02,14907,625.0,1,0.0,-17.87,46,1
1668,2023-09-27 21:55:29,1949,147.0,1,0.0,-123.47,24,1
1669,2023-09-17 19:38:52,79723,1455.0,3,0.0,166.83,47,0
1670,2021-07-12 08:58:57,74200,1325.0,1,0.0,92.65,5,0
1671,2023-04-29 15:42:05,70095,1775.0,1,0.0,20.35,31,0
1672,2022-08-22 13:38:11,92478,241.0,1,0.0,14.09,35,0
1673,2021-07-14 06:28:36,26421,393.0,1,0.0,52.35,31,0
1674,2021-04-19 08:04:16,29502,1017.0,1,0.0,24.85,16,0
1675,2022-06-27 12:36:23,21756,368.0,1,0.0,166.56,44,0
1676,2023-07-10 06:40:39,19453,616.0,1,0.05,78.71,16,0
1677,2022-10-23 02:38:03,69014,1682.0,1,0.0,168.53,0,0
1678,2022-12-30 05:30:59,23775,913.0,1,0.0,14.05,48,0
1679,2023-04-12 10:00:22,71257,264.0,1,0.1,126.22,43,0
1680,2023-05-07 07:07:22,21151,581.0,1,0.0,230.07,3,0
1681,2022-04-03 11:06:58,65403,1235.0,1,0.1,43.2,0,0
1682,2023-05-13 03:15:17,3003,100.0,3,0.0,-71.55,23,1
1683,2022-02-13 15:49:26,35222,1776.0,1,0.15,18.84,0,0
1684,2023-12-09 22:12:12,39476,1558.0,1,0.1,116.01,8,0
1685,2022-03-07 13:39:38,48531,1922.0,1,0.1,90.05,23,0
1686,2022-06-27 18:25:52,58236,966.0,2,0.0,143.86,0,0
1687,2022-01-16 20:16:41,73702,,1,0.05,,16,0
1688,2021-04-05 14:30:37,3648,,1,0.0,,0,0
1689,2022-05-05 03:57:51,42822,825.0,1,0.05,77.39,47,0
1690,2022-11-13 05:59:58,8220,419.0,1,0.0,63.65,7,0
1691,2023-12-11 16:47:52,5718,204.0,1,0.15,70.2,40,0
1692,2021-10-07 21:55:08,87705,45.0,2,0.0,61.12,1,0
1693,2022-06-12 21:56:50,25433,130.0,1,0.0,107.68,16,0
1694,2023-06-22 14:43:20,45451,707.0,1,0.0,57.0,0,0
1695,2022-12-08 21:58:06,43822,787.0,2,0.1,23.2,33,0
1696,2021-03-14 16:02:57,54501,264.0,1,0.0,140.24,0,0
1697,2022-10-20 19:05:33,76904,,1,0.0,,36,0
1698,2021-06-16 07:31:55,17425,,1,0.0,,15,0
1699,2022-07-24 10:27:14,89041,156.0,1,0.2,72.24,49,0
1700,2022-09-05 06:23:07,88880,412.0,1,0.05,192.92,0,0
1701,2022-01-24 17:23:17,42826,1398.0,1,0.0,71.61,21,0
1702,2021-05-14 06:50:02,98719,558.0,1,0.0,146.29,3,0
1703,2023-09-02 08:01:06,15191,1941.0,1,0.0,12.37,3,0
1704,2023-08-26 12:27:47,38038,1032.0,1,0.0,21.92,44,0
1705,2023-09-24 20:44:56,9531,579.0,1,0.0,24.43,0,0
1706,2022-09-03 11:49:37,54713,1408.0,1,0.0,151.33,9,0
1707,2021-07-26 15:11:43,45654,654.0,2,0.05,57.59,39,0
1708,2023-03-02 05:47:28,48864,,1,0.0,,44,0
1709,2022-04-15 17:38:58,45878,1697.0,1,0.0,68.35,15,0
1710,2023-07-12 23:27:15,12552,,1,0.1,,8,0
1711,2021-07-02 19:17:51,70150,444.0,1,0.0,81.15,0,0
1712,2022-06-18 12:59:03,61324,700.0,2,0.05,193.52,26,0
1713,2021-07-05 17:20:01,98678,143.0,1,0.0,39.86,44,0
1714,2022-11-28 07:55:00,29526,448.0,1,0.05,55.9,3,0
1715,2022-03-03 07:38:25,88052,198.0,1,0.05,73.85,23,0
1716,2023-08-25 19:16:07,63975,1282.0,1,0.05,17.72,0,0
1717,2021-08-30 14:12:59,74329,943.0,2,0.0,156.92,32,0
1718,2021-03-21 00:58:31,13859,1824.0,1,0.05,9.87,32,0
1719,2021-12-06 08:17:18,98606,781.0,1,0.2,97.41,0,0
1720,2022-10-20 22:09:34,6660,1372.0,1,0.0,38.71,48,0
1721,2022-07-01 06:20:27,60198,817.0,3,0.05,267.07,39,0
1722,2023-10-12 00:51:47,65724,1840.0,1,0.1,23.8,17,0
1723,2022-09-26 06:39:18,71134,1142.0,1,0.0,141.52,49,0
1724,2021-12-17 00:43:31,69493,857.0,1,0.05,175.93,3,0
1725,2023-12-02 06:09:15,91777,830.0,1,0.0,242.9,0,0
1726,2021-07-26 19:47:22,39358,1886.0,1,0.0,73.57,0,0
1727,2023-08-27 16:41:13,29000,351.0,1,0.0,133.85,0,0
1728,2023-07-14 15:33:49,3335,,1,0.0,,19,0
1729,2021-10-12 18:49:12,38085,519.0,1,0.0,60.09,21,0
1730,2022-12-20 02:57:03,76171,539.0,1,0.05,42.63,47,0
1731,2023-12-31 20:40:42,45796,740.0,1,0.05,152.79,0,0
1732,2022-05-19 14:18:18,83516,,1,0.0,,49,0
1733,2022-01-31 06:53:36,35788,1556.0,1,0.0,17.39,32,0
1734,2022-09-22 12:24:53,74216,587.0,1,0.0,134.4,49,0
1735,2023-09-11 16:28:56,24219,689.0,3,0.0,48.45,0,0
1736,2021-06-09 19:31:01,50083,1473.0,1,0.0,86.45,0,0
1737,2022-11-18 02:37:57,82524,,1,0.05,,14,0
1738,2023-02-21 11:30:55,84043,1914.0,1,0.0,29.14,0,0
1739,2021-11-22 18:57:47,11588,44.0,1,0.1,-110.73,44,1
1740,2021-03-03 23:51:00,85881,1172.0,1,0.0,125.42,40,0
1741,2022-01-24 13:52:47,17314,1969.0,1,0.0,76.23,34,0
1742,2021-11-11 06:25:43,33965,1258.0,1,0.0,107.56,21,0
1743,2021-07-25 12:39:31,46274,1183.0,1,0.0,75.43,18,0
1744,2023-01-13 19:06:28,63558,1736.0,1,0.05,107.37,30,0
1745,2022-06-18 04:41:06,71141,307.0,4,0.0,61.76,36,0
1746,2021-12-18 07:53:59,64285,11.0,1,0.0,77.71,0,0
1747,2022-02-12 07:19:18,64562,398.0,1,0.0,70.18,25,0
1748,2021-01-12 10:06:22,40965,1931.0,1,0.0,45.92,0,0
1749,2023-12-01 21:49:55,23803,666.0,2,0.05,265.51,47,0
1750,2023-12-31 13:00:14,64727,1850.0,1,0.1,89.34,16,0
1751,2022-03-21 16:15:41,48924,825.0,1,0.0,81.46,49,0
1752,2021-02-04 12:16:59,97716,652.0,1,0.1,8.06,0,0
1753,2021-02-10 07:48:36,59082,1652.0,1,0.0,50.25,36,0
1754,2021-07-16 05:29:49,62298,1574.0,1,0.0,18.52,45,0
1755,2023-12-17 17:29:13,12272,818.0,1,0.0,120.73,29,0
1756,2021-08-27 05:44:57,35466,,1,0.05,,34,0
1757,2022-11-29 08:49:23,2032,1619.0,1,0.0,72.98,29,0
1758,2021-09-24 13:19:02,41685,992.0,1,0.15,50.86,9,0
1759,2023-04-09 14:06:38,13610,543.0,2,0.05,212.86,31,0
1760,2021-07-01 20:18:45,76234,1874.0,1,0.0,9.08,0,0
1761,2023-06-02 04:57:33,72132,762.0,1,0.0,49.48,7,0
1762,2022-06-13 23:58:36,65302,1657.0,1,0.0,90.81,1,0
1763,2022-09-12 10:46:18,16898,1555.0,1,0.1,58.61,37,0
1764,2022-10-26 20:38:09,30395,180.0,1,0.1,50.11,1,0
1765,2022-05-11 19:47:46,24114,1293.0,1,0.0,8.29,14,0
1766,2022-08-23 05:35:44,57346,1066.0,1,0.2,43.62,0,0
1767,2021-07-30 07:17:31,46209,1693.0,1,0.0,35.42,11,0
1768,2021-08-03 17:21:53,19391,35.0,1,0.15,96.62,21,0
1769,2023-04-24 22:12:50,71396,1273.0,1,0.0,78.77,17,0
1770,2022-11-14 06:12:15,23409,320.0,1,0.0,10.98,45,0
1771,2023-04-24 21:28:44,3203,1275.0,1,0.1,69.5,0,0
1772,2022-09-11 08:31:24,40773,224.0,1,0.05,76.97,20,0
1773,2022-04-03 01:58:20,20386,851.0,2,0.2,255.02,39,0
1774,2022-09-08 18:20:39,39055,1737.0,1,0.0,73.34,0,0
1775,2023-02-25 22:31:19,90508,1665.0,2,0.2,112.38,7,0
1776,2023-07-22 13:14:48,16741,1932.0,1,0.0,79.33,0,0
1777,2022-04-26 18:03:00,8594,,1,0.05,,24,0
1778,2023-08-04 18:40:42,41391,1294.0,1,0.0,54.57,31,0
1779,2022-08-16 12:42:21,11554,1039.0,1,0.0,81.91,50,0
1780,2022-10-08 07:02:44,28452,1278.0,3,0.0,110.16,0,0
1781,2022-04-04 15:13:49,61898,874.0,1,0.05,156.18,13,0
1782,2022-05-20 21:56:43,33151,94.0,1,0.2,54.9,29,0
1783,2021-01-14 22:22:52,8061,753.0,1,0.0,81.2,14,0
1784,2021-03-09 18:34:55,28836,939.0,1,0.0,58.86,0,0
1785,2022-12-02 14:19:14,40467,858.0,2,0.15,36.48,4,0
1786,2021-11-13 20:58:04,52499,525.0,1,0.0,51.51,0,0
1787,2022-05-23 21:55:07,12604,1591.0,1,0.0,112.86,0,0
1788,2021-09-16 07:08:45,23413,995.0,2,0.0,67.12,9,0
1789,2023-05-09 05:47:56,83388,,1,0.0,,0,0
1790,2021-12-10 06:05:09,18163,1939.0,1,0.0,89.27,8,0
1791,2021-03-02 20:45:02,96379,615.0,1,0.05,87.13,29,0
1792,2023-06-06 15:04:53,30359,117.0,2,0.05,50.08,8,0
1793,2023-12-12 04:19:50,62939,1277.0,1,0.0,149.88,11,0
1794,2022-11-04 18:16:58,13691,1315.0,1,0.0,7.39,35,0
1795,2022-12-09 12:52:07,35461,1145.0,1,0.1,47.0,23,0
1796,2022-09-12 00:45:44,71475,1912.0,1,0.0,163.86,7,0
1797,2023-06-10 11:37:58,59513,461.0,1,0.05,17.82,32,0
1798,2022-03-30 07:55:06,77452,,1,0.0,,7,0
1799,2023-06-26 17:10:15,57321,1344.0,1,0.1,11.7,29,0
1800,2021-01-30 18:26:51,66343,630.0,1,0.0,47.27,46,0
1801,2023-02-19 23:33:14,37662,1714.0,1,0.05,162.86,0,0
1802,2021-09-01 20:33:04,88723,316.0,3,0.05,822.08,39,0
1803,2021-09-03 16:49:08,48833,1105.0,1,0.05,46.43,47,0
1804,2021-11-12 20:27:35,5771,1288.0,1,0.0,36.79,32,0
1805,2022-08-18 18:49:27,90314,956.0,1,0.0,173.07,19,0
1806,2023-02-09 19:00:15,35542,114.0,2,0.0,126.58,0,0
1807,2023-11-20 16:33:46,85219,441.0,1,0.05,18.86,0,0
1808,2022-12-05 16:21:33,10383,336.0,1,0.0,117.63,34,0
1809,2023-12-02 15:36:38,4341,567.0,1,0.0,47.78,49,0
1810,2021-07-29 19:52:45,92282,548.0,1,0.0,91.07,36,0
1811,2023-01-29 12:50:50,14458,768.0,1,0.0,61.26,34,0
1812,2021-03-03 21:54:38,39151,112.0,1,0.1,79.65,0,0
1813,2023-10-14 22:03:31,4060,1115.0,3,0.0,109.47,22,0
1814,2021-10-07 14:56:11,74826,1077.0,3,0.0,-38.4,40,1
1815,2022-03-06 08:15:17,91341,1480.0,4,0.05,364.46,0,0
1816,2021-08-23 22:06:02,37938,1354.0,1,0.0,43.85,36,0
1817,2021-04-12 19:18:32,12763,808.0,1,0.05,38.79,0,0
1818,2023-03-10 00:13:30,32117,1839.0,1,0.0,9.13,13,0
1819,2023-09-03 15:01:43,37537,312.0,1,0.0,61.86,0,0
1820,2023-04-23 10:04:52,31643,1032.0,1,0.1,19.73,0,0
1821,2022-01-12 12:19:14,26012,1066.0,1,0.0,54.53,0,0
1822,2021-11-04 17:12:22,15038,694.0,1,0.0,29.21,4,0
1823,2022-11-28 18:41:30,84019,1762.0,2,0.0,163.88,0,0
1824,2021-10-19 11:23:06,98597,1304.0,1,0.0,138.08,22,0
1825,2023-10-06 17:53:04,674,706.0,1,0.0,6.86,0,0
1826,2022-09-21 17:35:33,7384,921.0,1,0.0,38.31,19,0
1827,2023-09-14 21:55:39,54287,1472.0,1,0.0,52.51,9,0
1828,2023-07-30 13:51:28,29043,,1,0.0,,7,0
1829,2021-01-27 12:22:24,8300,765.0,1,0.0,17.89,11,0
1830,2021-03-18 15:21:35,80956,995.0,1,0.05,31.88,0,0
1831,2023-06-14 19:18:03,67206,1788.0,1,0.0,31.97,11,0
1832,2022-09-18 22:03:24,66412,999.0,1,0.0,117.3,18,0
1833,2021-11-11 04:36:08,13121,444.0,1,0.1,73.04,35,0
1834,2023-03-07 07:12:05,14570,249.0,1,0.0,67.23,3,0
1835,2023-05-30 13:25:49,8193,1116.0,1,0.0,86.99,20,0
1836,2021-05-22 21:57:53,30034,677.0,1,0.15,21.3,0,0
1837,2023-11-19 14:08:08,81949,1536.0,1,0.0,94.89,0,0
1838,2021-12-29 10:06:31,28858,1481.0,1,0.0,65.06,2,0
1839,2021-12-28 09:13:47,5770,1551.0,1,0.2,16.7,33,0
1840,2021-12-26 05:04:55,5581,788.0,1,0.0,57.03,27,0
1841,2021-12-12 16:23:57,43362,1231.0,1,0.0,103.2,21,0
1842,2022-02-19 17:16:08,23589,712.0,3,0.0,-166.44,27,1
1843,2023-04-11 12:56:57,61317,560.0,1,0.0,133.59,0,0
1844,2023-11-14 16:43:45,54857,,2,0.0,,0,0
1845,2023-03-05 11:17:27,8304,1563.0,1,0.05,100.98,0,0
1846,2023-05-11 15:08:56,49242,1232.0,1,0.0,174.13,6,0
1847,2023-05-10 20:23:28,35233,747.0,2,0.0,82.72,8,0
1848,2023-07-12 20:28:29,69611,435.0,2,0.05,179.26,27,0
1849,2021-09-04 05:48:17,46320,593.0,1,0.0,115.79,8,0
1850,2022-03-03 07:00:32,87383,793.0,1,0.0,61.05,17,0
1851,2023-11-16 23:45:10,90859,176.0,1,0.05,23.69,37,0
1852,2021-08-07 21:39:00,70395,1217.0,1,0.05,36.21,44,0
1853,2021-07-11 13:50:35,56586,1335.0,1,0.0,60.41,38,0
1854,2021-03-11 12:48:34,60008,1949.0,3,0.0,160.59,34,0
1855,2023-02-11 05:35:46,43796,1727.0,3,0.0,390.66,0,0
1856,2021-11-08 19:03:10,14844,1929.0,1,0.0,56.01,34,0
1857,2023-10-17 20:16:17,67976,603.0,4,0.0,306.64,11,0
1858,2022-08-05 00:02:20,84295,1421.0,2,0.0,101.92,13,0
1859,2023-07-26 13:07:38,12882,1881.0,1,0.05,238.77,36,0
1860,2022-11-04 05:48:31,3969,1034.0,1,0.0,92.46,33,0
1861,2021-09-12 06:21:50,71155,,1,0.0,,0,0
1862,2022-12-17 14:22:29,53947,373.0,1,0.0,97.5,24,0
1863,2023-05-05 23:18:38,24542,1758.0,1,0.0,17.14,17,0
1864,2023-12-14 02:27:00,4034,998.0,1,0.0,74.68,0,0
1865,2022-04-19 23:04:06,41998,1383.0,1,0.0,74.8,39,0
1866,2023-08-16 08:20:25,78347,1831.0,1,0.1,103.01,43,0
1867,2021-01-26 00:36:35,47977,1389.0,1,0.0,91.41,40,0
1868,2021-01-16 14:54:43,65382,186.0,1,0.0,54.89,0,0
1869,2021-05-18 14:23:10,34787,287.0,1,0.05,151.92,14,0
1870,2021-01-05 13:10:06,29473,597.0,1,0.0,38.91,20,0
1871,2022-01-07 08:52:25,6689,516.0,1,0.0,97.64,21,0
1872,2021-11-24 16:25:12,1724,1040.0,1,0.0,95.18,31,0
1873,2023-11-11 19:15:09,96133,1323.0,2,0.0,152.9,16,0
1874,2023-07-20 17:13:28,43549,1308.0,2,0.0,281.72,0,0
1875,2023-07-05 01:48:23,1232,470.0,1,0.15,126.16,3,0
1876,2023-06-17 14:34:31,50286,396.0,1,0.0,187.2,17,0
1877,2023-12-08 08:14:59,24472,1353.0,1,0.1,146.49,0,0
1878,2021-11-20 15:01:24,62960,704.0,1,0.2,49.79,10,0
1879,2023-07-28 15:58:25,95373,1463.0,2,0.0,259.96,0,0
1880,2023-11-04 16:31:28,89479,829.0,1,0.0,114.87,35,0
1881,2021-03-11 14:56:24,69084,884.0,1,0.1,10.98,30,0
1882,2023-02-17 20:07:20,95074,1473.0,1,0.2,69.16,15,0
1883,2023-09-14 00:21:21,85169,1701.0,1,0.05,215.44,0,0
1884,2021-04-23 10:50:43,99484,1335.0,1,0.0,60.41,0,0
1885,2021-01-05 19:11:33,56812,,1,0.05,,32,0
1886,2023-10-23 06:32:06,40649,1693.0,1,0.0,35.42,0,0
1887,2023-12-26 06:47:51,77816,1319.0,1,0.0,29.75,0,0
1888,2023-12-08 10:49:11,492,383.0,1,0.0,130.42,5,0
1889,2022-11-13 19:48:06,70259,1220.0,1,0.05,58.26,8,0
1890,2023-01-09 22:03:17,61681,76.0,1,0.0,77.61,0,0
1891,2021-12-10 06:29:59,97185,1139.0,2,0.0,47.7,0,0
1892,2023-01-13 22:26:45,65672,514.0,1,0.0,71.96,2,0
1893,2023-04-16 18:02:49,93609,1833.0,3,0.1,17.85,24,0
1894,2021-09-01 20:23:39,22391,405.0,1,0.15,21.21,38,0
1895,2021-08-17 05:58:42,40454,1471.0,1,0.0,74.49,49,0
1896,2023-08-14 00:28:58,64216,84.0,1,0.05,79.39,0,0
1897,2021-07-12 13:02:33,75122,554.0,1,0.0,97.97,49,0
1898,2021-03-16 09:05:34,43240,1762.0,1,0.0,81.94,25,0
1899,2023-01-15 19:34:25,39662,1942.0,3,0.0,409.38,47,0
1900,2023-09-23 05:30:36,44212,1819.0,1,0.0,69.41,35,0
1901,2023-04-16 05:06:50,50053,1261.0,1,0.1,61.1,35,0
1902,2022-03-19 22:45:34,53721,239.0,1,0.15,35.07,0,0
1903,2021-08-26 19:10:46,82406,901.0,2,0.0,161.8,7,0
1904,2021-12-03 04:51:14,72101,1116.0,1,0.0,86.99,0,0
1905,2021-01-04 14:39:21,88118,342.0,1,0.1,15.25,0,0
1906,2023-11-22 04:27:51,51392,742.0,1,0.0,35.42,32,0
1907,2023-08-07 13:03:00,49120,404.0,1,0.0,58.71,45,0
1908,2022-05-31 09:25:04,41465,,1,0.05,,0,0
1909,2023-01-28 09:00:53,75198,1943.0,4,0.0,177.8,2,0
